date,location,src,value
2020-04-06,Boston,transit actual_values,18.3
2020-04-07,Boston,transit actual_values,18.38
2020-04-08,Boston,transit actual_values,17.65
2020-04-09,Boston,transit actual_values,17.14
2020-04-10,Boston,transit actual_values,17.16
2020-04-11,Boston,transit actual_values,17.21
2020-04-12,Boston,transit actual_values,15.27
2020-04-13,Boston,transit actual_values,17.35
2020-04-14,Boston,transit actual_values,18.3
2020-04-15,Boston,transit actual_values,19.35
2020-04-16,Boston,transit actual_values,16.55
2020-04-17,Boston,transit actual_values,17.61
2020-04-18,Boston,transit actual_values,16.55
2020-04-19,Boston,transit actual_values,17.71
2020-04-20,Boston,transit actual_values,18.3
2020-04-21,Boston,transit actual_values,18.15
2020-04-22,Boston,transit actual_values,17.89
2020-04-23,Boston,transit actual_values,18.5
2020-04-24,Boston,transit actual_values,16.91
2020-04-25,Boston,transit actual_values,18.82
2020-04-26,Boston,transit actual_values,15.58
2020-04-27,Boston,transit actual_values,17.92
2020-04-28,Boston,transit actual_values,19.41
2020-04-29,Boston,transit actual_values,19.37
2020-04-30,Boston,transit actual_values,17.9
2020-05-01,Boston,transit actual_values,18.7
2020-05-02,Boston,transit actual_values,19.67
2020-05-03,Boston,transit actual_values,20.99
2020-05-04,Boston,transit actual_values,21.99
2020-05-05,Boston,transit actual_values,22.21
2020-05-06,Boston,transit actual_values,20.76
2020-05-07,Boston,transit actual_values,21.58
2020-05-08,Boston,transit actual_values,20.38
2020-05-09,Boston,transit actual_values,19.95
2020-05-10,Boston,transit actual_values,18.7
2020-05-11,Boston,transit actual_values,18.7
2020-05-12,Boston,transit actual_values,18.7
2020-05-13,Boston,transit actual_values,22.46
2020-05-14,Boston,transit actual_values,22.34
2020-05-15,Boston,transit actual_values,22.44
2020-05-16,Boston,transit actual_values,22.4
2020-05-17,Boston,transit actual_values,21.93
2020-05-18,Boston,transit actual_values,24.21
2020-05-19,Boston,transit actual_values,24.33
2020-05-20,Boston,transit actual_values,24.93
2020-05-21,Boston,transit actual_values,25.32
2020-05-22,Boston,transit actual_values,27.09
2020-05-23,Boston,transit actual_values,23.0
2020-05-24,Boston,transit actual_values,23.07
2020-05-25,Boston,transit actual_values,24.37
2020-05-26,Boston,transit actual_values,28.4
2020-05-27,Boston,transit actual_values,28.09
2020-05-28,Boston,transit actual_values,27.28
2020-05-29,Boston,transit actual_values,29.2
2020-05-30,Boston,transit actual_values,28.5
2020-05-31,Boston,transit actual_values,37.42
2020-06-01,Boston,transit actual_values,29.48
2020-06-02,Boston,transit actual_values,35.12
2020-06-03,Boston,transit actual_values,30.64
2020-06-04,Boston,transit actual_values,31.63
2020-06-05,Boston,transit actual_values,32.19
2020-06-06,Boston,transit actual_values,29.87
2020-06-07,Boston,transit actual_values,31.25
2020-06-08,Boston,transit actual_values,35.01
2020-06-09,Boston,transit actual_values,35.36
2020-06-10,Boston,transit actual_values,37.16
2020-06-11,Boston,transit actual_values,34.23
2020-06-12,Boston,transit actual_values,39.62
2020-06-13,Boston,transit actual_values,36.98
2020-06-14,Boston,transit actual_values,34.64
2020-06-15,Boston,transit actual_values,38.4
2020-06-16,Boston,transit actual_values,39.87
2020-06-17,Boston,transit actual_values,40.96
2020-06-18,Boston,transit actual_values,39.89
2020-06-19,Boston,transit actual_values,42.74
2020-06-20,Boston,transit actual_values,40.88
2020-06-21,Boston,transit actual_values,35.9
2020-06-22,Boston,transit actual_values,42.03
2020-06-23,Boston,transit actual_values,42.54
2020-06-24,Boston,transit actual_values,41.56
2020-06-25,Boston,transit actual_values,43.57
2020-06-26,Boston,transit actual_values,44.89
2020-06-27,Boston,transit actual_values,39.86
2020-06-28,Boston,transit actual_values,34.06
2020-06-29,Boston,transit actual_values,39.28
2020-06-30,Boston,transit actual_values,40.91
2020-07-01,Boston,transit actual_values,43.62
2020-07-02,Boston,transit actual_values,47.22
2020-07-03,Boston,transit actual_values,40.82
2020-07-04,Boston,transit actual_values,37.36
2020-07-05,Boston,transit actual_values,36.4
2020-07-06,Boston,transit actual_values,44.05
2020-07-07,Boston,transit actual_values,46.87
2020-07-08,Boston,transit actual_values,45.32
2020-07-09,Boston,transit actual_values,47.71
2020-07-10,Boston,transit actual_values,45.94
2020-07-11,Boston,transit actual_values,46.75
2020-07-12,Boston,transit actual_values,43.12
2020-07-13,Boston,transit actual_values,45.47
2020-07-14,Boston,transit actual_values,45.37
2020-07-15,Boston,transit actual_values,48.76
2020-07-16,Boston,transit actual_values,47.92
2020-07-17,Boston,transit actual_values,49.24
2020-07-18,Boston,transit actual_values,48.38
2020-07-19,Boston,transit actual_values,42.09
2020-07-20,Boston,transit actual_values,45.72
2020-07-21,Boston,transit actual_values,48.51
2020-07-22,Boston,transit actual_values,46.19
2020-07-23,Boston,transit actual_values,45.59
2020-07-24,Boston,transit actual_values,50.4
2020-07-25,Boston,transit actual_values,47.9
2020-07-26,Boston,transit actual_values,41.47
2020-07-27,Boston,transit actual_values,45.5
2020-07-28,Boston,transit actual_values,47.86
2020-07-29,Boston,transit actual_values,49.51
2020-07-30,Boston,transit actual_values,46.92
2020-07-31,Boston,transit actual_values,50.5
2020-08-01,Boston,transit actual_values,49.12
2020-08-02,Boston,transit actual_values,40.9
2020-08-03,Boston,transit actual_values,49.29
2020-08-04,Boston,transit actual_values,45.39
2020-08-05,Boston,transit actual_values,48.24
2020-08-06,Boston,transit actual_values,49.11
2020-08-07,Boston,transit actual_values,48.57
2020-08-08,Boston,transit actual_values,48.6
2020-08-09,Boston,transit actual_values,41.71
2020-08-10,Boston,transit actual_values,48.65
2020-08-11,Boston,transit actual_values,47.89
2020-08-12,Boston,transit actual_values,48.67
2020-08-13,Boston,transit actual_values,48.27
2020-08-14,Boston,transit actual_values,49.76
2020-08-15,Boston,transit actual_values,46.3
2020-08-16,Boston,transit actual_values,39.8
2020-08-17,Boston,transit actual_values,47.65
2020-08-18,Boston,transit actual_values,48.93
2020-08-19,Boston,transit actual_values,49.46
2020-08-20,Boston,transit actual_values,50.39
2020-08-21,Boston,transit actual_values,52.72
2020-08-22,Boston,transit actual_values,48.89
2020-08-23,Boston,transit actual_values,43.26
2020-08-24,Boston,transit actual_values,50.75
2020-08-25,Boston,transit actual_values,52.83
2020-08-26,Boston,transit actual_values,52.8
2020-08-27,Boston,transit actual_values,47.64
2020-08-28,Boston,transit actual_values,55.48
2020-08-29,Boston,transit actual_values,47.57
2020-08-30,Boston,transit actual_values,52.67
2020-08-31,Boston,transit actual_values,58.23
2020-09-01,Boston,transit actual_values,64.38
2020-09-02,Boston,transit actual_values,59.21
2020-09-03,Boston,transit actual_values,64.93
2020-09-04,Boston,transit actual_values,73.86
2020-09-05,Boston,transit actual_values,72.34
2020-09-06,Boston,transit actual_values,63.51
2020-09-07,Boston,transit actual_values,64.27
2020-09-08,Boston,transit actual_values,64.55
2020-09-09,Boston,transit actual_values,61.63
2020-09-10,Boston,transit actual_values,58.54
2020-09-11,Boston,transit actual_values,70.25
2020-09-12,Boston,transit actual_values,74.53
2020-09-13,Boston,transit actual_values,57.79
2020-09-14,Boston,transit actual_values,58.84
2020-09-15,Boston,transit actual_values,55.06
2020-09-16,Boston,transit actual_values,58.1
2020-09-17,Boston,transit actual_values,61.16
2020-09-18,Boston,transit actual_values,71.57
2020-09-19,Boston,transit actual_values,73.42
2020-09-20,Boston,transit actual_values,55.08
2020-09-21,Boston,transit actual_values,53.42
2020-09-22,Boston,transit actual_values,52.8
2020-09-23,Boston,transit actual_values,57.61
2020-09-24,Boston,transit actual_values,59.23
2020-09-25,Boston,transit actual_values,72.33
2020-09-26,Boston,transit actual_values,77.25
2020-09-27,Boston,transit actual_values,53.69
2020-09-28,Boston,transit actual_values,53.97
2020-09-29,Boston,transit actual_values,52.76
2020-09-30,Boston,transit actual_values,53.44
2020-10-01,Boston,transit actual_values,57.17
2020-10-02,Boston,transit actual_values,68.52
2020-10-03,Boston,transit actual_values,71.27
2020-10-04,Boston,transit actual_values,53.04
2020-10-05,Boston,transit actual_values,53.14
2020-10-06,Boston,transit actual_values,53.03
2020-10-07,Boston,transit actual_values,53.9
2020-10-08,Boston,transit actual_values,57.35
2020-10-09,Boston,transit actual_values,68.44
2020-10-10,Boston,transit actual_values,74.99
2020-10-11,Boston,transit actual_values,59.67
2020-10-12,Boston,transit actual_values,51.79
2020-10-13,Boston,transit actual_values,45.43
2020-10-14,Boston,transit actual_values,55.13
2020-10-15,Boston,transit actual_values,56.76
2020-10-16,Boston,transit actual_values,61.32
2020-10-17,Boston,transit actual_values,68.32
2020-10-18,Boston,transit actual_values,54.5
2020-10-19,Boston,transit actual_values,51.31
2020-10-20,Boston,transit actual_values,50.85
2020-10-21,Boston,transit actual_values,50.99
2020-10-22,Boston,transit actual_values,54.5
2020-10-23,Boston,transit actual_values,67.37
2020-10-24,Boston,transit actual_values,71.75
2020-10-25,Boston,transit actual_values,49.5
2020-10-26,Boston,transit actual_values,46.58
2020-10-27,Boston,transit actual_values,48.7
2020-10-28,Boston,transit actual_values,46.52
2020-10-29,Boston,transit actual_values,49.8
2020-10-30,Boston,transit actual_values,53.22
2020-10-31,Boston,transit actual_values,57.78
2020-11-01,Boston,transit actual_values,42.33
2020-11-02,Boston,transit actual_values,44.73
2020-11-03,Boston,transit actual_values,43.78
2020-11-04,Boston,transit actual_values,42.73
2020-11-05,Boston,transit actual_values,46.75
2020-11-06,Boston,transit actual_values,56.2
2020-11-07,Boston,transit actual_values,60.7
2020-11-08,Boston,transit actual_values,46.2
2020-11-09,Boston,transit actual_values,46.55
2020-11-10,Boston,transit actual_values,48.6
2020-11-11,Boston,transit actual_values,50.75
2020-11-12,Boston,transit actual_values,44.96
2020-11-13,Boston,transit actual_values,51.38
2020-11-14,Boston,transit actual_values,58.8
2020-11-15,Boston,transit actual_values,41.72
2020-11-16,Boston,transit actual_values,43.67
2020-11-17,Boston,transit actual_values,44.23
2020-11-18,Boston,transit actual_values,43.13
2020-11-19,Boston,transit actual_values,43.1
2020-11-20,Boston,transit actual_values,50.64
2020-11-21,Boston,transit actual_values,52.19
2020-11-22,Boston,transit actual_values,37.9
2020-11-23,Boston,transit actual_values,38.7
2020-11-24,Boston,transit actual_values,42.55
2020-11-25,Boston,transit actual_values,41.36
2020-11-26,Boston,transit actual_values,22.69
2020-11-27,Boston,transit actual_values,39.15
2020-11-28,Boston,transit actual_values,38.65
2020-11-29,Boston,transit actual_values,35.56
2020-11-30,Boston,transit actual_values,36.94
2020-12-01,Boston,transit actual_values,40.96
2020-12-02,Boston,transit actual_values,38.86
2020-12-03,Boston,transit actual_values,40.36
2020-12-04,Boston,transit actual_values,44.43
2020-12-05,Boston,transit actual_values,33.69
2020-12-06,Boston,transit actual_values,35.61
2020-12-07,Boston,transit actual_values,37.58
2020-12-08,Boston,transit actual_values,37.07
2020-12-09,Boston,transit actual_values,38.83
2020-12-10,Boston,transit actual_values,38.82
2020-12-11,Boston,transit actual_values,45.02
2020-12-12,Boston,transit actual_values,41.46
2020-12-13,Boston,transit actual_values,39.56
2020-12-14,Boston,transit actual_values,37.6
2020-12-15,Boston,transit actual_values,38.77
2020-12-16,Boston,transit actual_values,37.79
2020-12-17,Boston,transit actual_values,31.33
2020-12-18,Boston,transit actual_values,42.59
2020-12-19,Boston,transit actual_values,39.37
2020-12-20,Boston,transit actual_values,31.74
2020-12-21,Boston,transit actual_values,36.78
2020-12-22,Boston,transit actual_values,36.8
2020-12-23,Boston,transit actual_values,35.8
2020-12-24,Boston,transit actual_values,25.77
2020-12-25,Boston,transit actual_values,15.01
2020-12-26,Boston,transit actual_values,28.95
2020-12-27,Boston,transit actual_values,28.63
2020-12-28,Boston,transit actual_values,36.39
2020-12-29,Boston,transit actual_values,37.06
2020-12-30,Boston,transit actual_values,35.94
2020-12-31,Boston,transit actual_values,31.76
2021-01-01,Boston,transit actual_values,27.12
2021-01-02,Boston,transit actual_values,33.37
2021-01-03,Boston,transit actual_values,31.82
2021-01-04,Boston,transit actual_values,39.08
2021-01-05,Boston,transit actual_values,38.33
2021-01-06,Boston,transit actual_values,36.78
2020-01-13,Philadelphia,transit actual_values,100.0
2020-01-14,Philadelphia,transit actual_values,96.62
2020-01-15,Philadelphia,transit actual_values,98.81
2020-01-16,Philadelphia,transit actual_values,98.35
2020-01-17,Philadelphia,transit actual_values,104.96
2020-01-18,Philadelphia,transit actual_values,84.16
2020-01-19,Philadelphia,transit actual_values,76.21
2020-01-20,Philadelphia,transit actual_values,87.9
2020-01-21,Philadelphia,transit actual_values,94.28
2020-01-22,Philadelphia,transit actual_values,95.48
2020-01-23,Philadelphia,transit actual_values,95.8
2020-01-24,Philadelphia,transit actual_values,112.51
2020-01-25,Philadelphia,transit actual_values,87.34
2020-01-26,Philadelphia,transit actual_values,71.53
2020-01-27,Philadelphia,transit actual_values,90.82
2020-01-28,Philadelphia,transit actual_values,91.9
2020-01-29,Philadelphia,transit actual_values,93.18
2020-01-30,Philadelphia,transit actual_values,94.9
2020-01-31,Philadelphia,transit actual_values,105.8
2020-02-01,Philadelphia,transit actual_values,90.96
2020-02-02,Philadelphia,transit actual_values,69.91
2020-02-03,Philadelphia,transit actual_values,95.45
2020-02-04,Philadelphia,transit actual_values,92.65
2020-02-05,Philadelphia,transit actual_values,94.52
2020-02-06,Philadelphia,transit actual_values,96.36
2020-02-07,Philadelphia,transit actual_values,105.15
2020-02-08,Philadelphia,transit actual_values,93.63
2020-02-09,Philadelphia,transit actual_values,77.55
2020-02-10,Philadelphia,transit actual_values,94.27
2020-02-11,Philadelphia,transit actual_values,96.62
2020-02-12,Philadelphia,transit actual_values,97.2
2020-02-13,Philadelphia,transit actual_values,100.97
2020-02-14,Philadelphia,transit actual_values,114.16
2020-02-15,Philadelphia,transit actual_values,96.73
2020-02-16,Philadelphia,transit actual_values,81.59
2020-02-17,Philadelphia,transit actual_values,93.54
2020-02-18,Philadelphia,transit actual_values,99.95
2020-02-19,Philadelphia,transit actual_values,97.69
2020-02-20,Philadelphia,transit actual_values,96.99
2020-02-21,Philadelphia,transit actual_values,113.22
2020-02-22,Philadelphia,transit actual_values,100.22
2020-02-23,Philadelphia,transit actual_values,79.11
2020-02-24,Philadelphia,transit actual_values,96.91
2020-02-25,Philadelphia,transit actual_values,94.43
2020-02-26,Philadelphia,transit actual_values,96.22
2020-02-27,Philadelphia,transit actual_values,99.18
2020-02-28,Philadelphia,transit actual_values,115.43
2020-02-29,Philadelphia,transit actual_values,98.82
2020-03-01,Philadelphia,transit actual_values,76.7
2020-03-02,Philadelphia,transit actual_values,95.85
2020-03-03,Philadelphia,transit actual_values,95.94
2020-03-04,Philadelphia,transit actual_values,98.75
2020-03-05,Philadelphia,transit actual_values,99.37
2020-03-06,Philadelphia,transit actual_values,105.84
2020-03-07,Philadelphia,transit actual_values,98.31
2020-03-08,Philadelphia,transit actual_values,79.4
2020-03-09,Philadelphia,transit actual_values,99.95
2020-03-10,Philadelphia,transit actual_values,94.06
2020-03-11,Philadelphia,transit actual_values,92.12
2020-03-12,Philadelphia,transit actual_values,83.45
2020-03-13,Philadelphia,transit actual_values,84.13
2020-03-14,Philadelphia,transit actual_values,69.96
2020-03-15,Philadelphia,transit actual_values,52.96
2020-03-16,Philadelphia,transit actual_values,55.98
2020-03-17,Philadelphia,transit actual_values,47.74
2020-03-18,Philadelphia,transit actual_values,45.59
2020-03-19,Philadelphia,transit actual_values,42.06
2020-03-20,Philadelphia,transit actual_values,43.86
2020-03-21,Philadelphia,transit actual_values,34.94
2020-03-22,Philadelphia,transit actual_values,30.31
2020-03-23,Philadelphia,transit actual_values,30.95
2020-03-24,Philadelphia,transit actual_values,32.73
2020-03-25,Philadelphia,transit actual_values,30.68
2020-03-26,Philadelphia,transit actual_values,32.02
2020-03-27,Philadelphia,transit actual_values,34.0
2020-03-28,Philadelphia,transit actual_values,26.1
2020-03-29,Philadelphia,transit actual_values,26.26
2020-03-30,Philadelphia,transit actual_values,32.06
2020-03-31,Philadelphia,transit actual_values,29.84
2020-04-01,Philadelphia,transit actual_values,30.28
2020-04-02,Philadelphia,transit actual_values,30.11
2020-04-03,Philadelphia,transit actual_values,32.74
2020-04-04,Philadelphia,transit actual_values,28.24
2020-04-05,Philadelphia,transit actual_values,27.0
2020-04-06,Philadelphia,transit actual_values,33.27
2020-04-07,Philadelphia,transit actual_values,31.88
2020-04-08,Philadelphia,transit actual_values,33.04
2020-04-09,Philadelphia,transit actual_values,32.45
2020-04-10,Philadelphia,transit actual_values,29.61
2020-04-11,Philadelphia,transit actual_values,26.76
2020-04-12,Philadelphia,transit actual_values,23.21
2020-04-13,Philadelphia,transit actual_values,26.44
2020-04-14,Philadelphia,transit actual_values,28.77
2020-04-15,Philadelphia,transit actual_values,28.33
2020-04-16,Philadelphia,transit actual_values,27.8
2020-04-17,Philadelphia,transit actual_values,28.56
2020-04-18,Philadelphia,transit actual_values,24.85
2020-04-19,Philadelphia,transit actual_values,26.12
2020-04-20,Philadelphia,transit actual_values,30.28
2020-04-21,Philadelphia,transit actual_values,27.53
2020-04-22,Philadelphia,transit actual_values,28.11
2020-04-23,Philadelphia,transit actual_values,26.84
2020-04-24,Philadelphia,transit actual_values,26.32
2020-04-25,Philadelphia,transit actual_values,26.78
2020-04-26,Philadelphia,transit actual_values,24.09
2020-04-27,Philadelphia,transit actual_values,29.85
2020-04-28,Philadelphia,transit actual_values,32.75
2020-04-29,Philadelphia,transit actual_values,30.94
2020-04-30,Philadelphia,transit actual_values,28.23
2020-05-01,Philadelphia,transit actual_values,32.14
2020-05-02,Philadelphia,transit actual_values,30.91
2020-05-03,Philadelphia,transit actual_values,29.32
2020-05-04,Philadelphia,transit actual_values,32.96
2020-05-05,Philadelphia,transit actual_values,32.74
2020-05-06,Philadelphia,transit actual_values,30.98
2020-05-07,Philadelphia,transit actual_values,32.59
2020-05-08,Philadelphia,transit actual_values,30.16
2020-05-09,Philadelphia,transit actual_values,28.56
2020-05-10,Philadelphia,transit actual_values,26.48
2020-05-11,Philadelphia,transit actual_values,26.48
2020-05-12,Philadelphia,transit actual_values,26.48
2020-05-13,Philadelphia,transit actual_values,31.03
2020-05-14,Philadelphia,transit actual_values,30.61
2020-05-15,Philadelphia,transit actual_values,32.75
2020-05-16,Philadelphia,transit actual_values,30.7
2020-05-17,Philadelphia,transit actual_values,29.24
2020-05-18,Philadelphia,transit actual_values,35.08
2020-05-19,Philadelphia,transit actual_values,33.02
2020-05-20,Philadelphia,transit actual_values,32.28
2020-05-21,Philadelphia,transit actual_values,33.1
2020-05-22,Philadelphia,transit actual_values,32.1
2020-05-23,Philadelphia,transit actual_values,31.1
2020-05-24,Philadelphia,transit actual_values,30.48
2020-05-25,Philadelphia,transit actual_values,32.66
2020-05-26,Philadelphia,transit actual_values,36.81
2020-05-27,Philadelphia,transit actual_values,35.83
2020-05-28,Philadelphia,transit actual_values,33.7
2020-05-29,Philadelphia,transit actual_values,35.47
2020-05-30,Philadelphia,transit actual_values,36.51
2020-05-31,Philadelphia,transit actual_values,28.08
2020-06-01,Philadelphia,transit actual_values,31.88
2020-06-02,Philadelphia,transit actual_values,30.63
2020-06-03,Philadelphia,transit actual_values,30.75
2020-06-04,Philadelphia,transit actual_values,35.03
2020-06-05,Philadelphia,transit actual_values,38.06
2020-06-06,Philadelphia,transit actual_values,41.73
2020-06-07,Philadelphia,transit actual_values,37.23
2020-06-08,Philadelphia,transit actual_values,43.74
2020-06-09,Philadelphia,transit actual_values,44.62
2020-06-10,Philadelphia,transit actual_values,43.42
2020-06-11,Philadelphia,transit actual_values,41.69
2020-06-12,Philadelphia,transit actual_values,48.46
2020-06-13,Philadelphia,transit actual_values,46.27
2020-06-14,Philadelphia,transit actual_values,39.86
2020-06-15,Philadelphia,transit actual_values,46.04
2020-06-16,Philadelphia,transit actual_values,45.38
2020-06-17,Philadelphia,transit actual_values,44.0
2020-06-18,Philadelphia,transit actual_values,44.56
2020-06-19,Philadelphia,transit actual_values,48.56
2020-06-20,Philadelphia,transit actual_values,46.26
2020-06-21,Philadelphia,transit actual_values,40.68
2020-06-22,Philadelphia,transit actual_values,49.17
2020-06-23,Philadelphia,transit actual_values,48.76
2020-06-24,Philadelphia,transit actual_values,49.44
2020-06-25,Philadelphia,transit actual_values,48.04
2020-06-26,Philadelphia,transit actual_values,53.88
2020-06-27,Philadelphia,transit actual_values,50.4
2020-06-28,Philadelphia,transit actual_values,44.95
2020-06-29,Philadelphia,transit actual_values,52.15
2020-06-30,Philadelphia,transit actual_values,51.57
2020-07-01,Philadelphia,transit actual_values,51.7
2020-07-02,Philadelphia,transit actual_values,53.24
2020-07-03,Philadelphia,transit actual_values,52.11
2020-07-04,Philadelphia,transit actual_values,49.57
2020-07-05,Philadelphia,transit actual_values,43.69
2020-07-06,Philadelphia,transit actual_values,47.07
2020-07-07,Philadelphia,transit actual_values,51.94
2020-07-08,Philadelphia,transit actual_values,51.41
2020-07-09,Philadelphia,transit actual_values,53.74
2020-07-10,Philadelphia,transit actual_values,46.58
2020-07-11,Philadelphia,transit actual_values,52.96
2020-07-12,Philadelphia,transit actual_values,45.8
2020-07-13,Philadelphia,transit actual_values,54.65
2020-07-14,Philadelphia,transit actual_values,54.41
2020-07-15,Philadelphia,transit actual_values,52.9
2020-07-16,Philadelphia,transit actual_values,52.56
2020-07-17,Philadelphia,transit actual_values,56.0
2020-07-18,Philadelphia,transit actual_values,53.65
2020-07-19,Philadelphia,transit actual_values,46.23
2020-07-20,Philadelphia,transit actual_values,53.56
2020-07-21,Philadelphia,transit actual_values,52.41
2020-07-22,Philadelphia,transit actual_values,51.4
2020-07-23,Philadelphia,transit actual_values,51.47
2020-07-24,Philadelphia,transit actual_values,52.59
2020-07-25,Philadelphia,transit actual_values,54.56
2020-07-26,Philadelphia,transit actual_values,46.73
2020-07-27,Philadelphia,transit actual_values,54.2
2020-07-28,Philadelphia,transit actual_values,53.56
2020-07-29,Philadelphia,transit actual_values,53.42
2020-07-30,Philadelphia,transit actual_values,54.53
2020-07-31,Philadelphia,transit actual_values,53.55
2020-08-01,Philadelphia,transit actual_values,56.17
2020-08-02,Philadelphia,transit actual_values,46.77
2020-08-03,Philadelphia,transit actual_values,53.98
2020-08-04,Philadelphia,transit actual_values,49.96
2020-08-05,Philadelphia,transit actual_values,59.58
2020-08-06,Philadelphia,transit actual_values,50.49
2020-08-07,Philadelphia,transit actual_values,54.19
2020-08-08,Philadelphia,transit actual_values,53.06
2020-08-09,Philadelphia,transit actual_values,47.05
2020-08-10,Philadelphia,transit actual_values,56.32
2020-08-11,Philadelphia,transit actual_values,55.79
2020-08-12,Philadelphia,transit actual_values,52.94
2020-08-13,Philadelphia,transit actual_values,52.38
2020-08-14,Philadelphia,transit actual_values,60.05
2020-08-15,Philadelphia,transit actual_values,56.19
2020-08-16,Philadelphia,transit actual_values,44.79
2020-08-17,Philadelphia,transit actual_values,57.09
2020-08-18,Philadelphia,transit actual_values,58.42
2020-08-19,Philadelphia,transit actual_values,56.56
2020-08-20,Philadelphia,transit actual_values,57.56
2020-08-21,Philadelphia,transit actual_values,63.61
2020-08-22,Philadelphia,transit actual_values,58.87
2020-08-23,Philadelphia,transit actual_values,48.05
2020-08-24,Philadelphia,transit actual_values,58.35
2020-08-25,Philadelphia,transit actual_values,57.66
2020-08-26,Philadelphia,transit actual_values,56.62
2020-08-27,Philadelphia,transit actual_values,56.89
2020-08-28,Philadelphia,transit actual_values,58.81
2020-08-29,Philadelphia,transit actual_values,52.67
2020-08-30,Philadelphia,transit actual_values,51.93
2020-08-31,Philadelphia,transit actual_values,54.46
2020-09-01,Philadelphia,transit actual_values,55.25
2020-09-02,Philadelphia,transit actual_values,54.55
2020-09-03,Philadelphia,transit actual_values,55.55
2020-09-04,Philadelphia,transit actual_values,63.01
2020-09-05,Philadelphia,transit actual_values,60.24
2020-09-06,Philadelphia,transit actual_values,50.97
2020-09-07,Philadelphia,transit actual_values,53.13
2020-09-08,Philadelphia,transit actual_values,56.35
2020-09-09,Philadelphia,transit actual_values,55.64
2020-09-10,Philadelphia,transit actual_values,53.07
2020-09-11,Philadelphia,transit actual_values,62.25
2020-09-12,Philadelphia,transit actual_values,58.92
2020-09-13,Philadelphia,transit actual_values,48.32
2020-09-14,Philadelphia,transit actual_values,54.57
2020-09-15,Philadelphia,transit actual_values,54.84
2020-09-16,Philadelphia,transit actual_values,54.75
2020-09-17,Philadelphia,transit actual_values,56.83
2020-09-18,Philadelphia,transit actual_values,66.14
2020-09-19,Philadelphia,transit actual_values,65.78
2020-09-20,Philadelphia,transit actual_values,51.25
2020-09-21,Philadelphia,transit actual_values,56.42
2020-09-22,Philadelphia,transit actual_values,56.34
2020-09-23,Philadelphia,transit actual_values,56.82
2020-09-24,Philadelphia,transit actual_values,58.06
2020-09-25,Philadelphia,transit actual_values,64.75
2020-09-26,Philadelphia,transit actual_values,60.51
2020-09-27,Philadelphia,transit actual_values,51.19
2020-09-28,Philadelphia,transit actual_values,57.2
2020-09-29,Philadelphia,transit actual_values,53.12
2020-09-30,Philadelphia,transit actual_values,54.15
2020-10-01,Philadelphia,transit actual_values,56.63
2020-10-02,Philadelphia,transit actual_values,62.65
2020-10-03,Philadelphia,transit actual_values,61.14
2020-10-04,Philadelphia,transit actual_values,49.12
2020-10-05,Philadelphia,transit actual_values,55.41
2020-10-06,Philadelphia,transit actual_values,54.8
2020-10-07,Philadelphia,transit actual_values,56.01
2020-10-08,Philadelphia,transit actual_values,56.71
2020-10-09,Philadelphia,transit actual_values,65.11
2020-10-10,Philadelphia,transit actual_values,62.77
2020-10-11,Philadelphia,transit actual_values,48.39
2020-10-12,Philadelphia,transit actual_values,50.89
2020-10-13,Philadelphia,transit actual_values,54.85
2020-10-14,Philadelphia,transit actual_values,56.88
2020-10-15,Philadelphia,transit actual_values,57.01
2020-10-16,Philadelphia,transit actual_values,56.79
2020-10-17,Philadelphia,transit actual_values,63.06
2020-10-18,Philadelphia,transit actual_values,49.88
2020-10-19,Philadelphia,transit actual_values,56.36
2020-10-20,Philadelphia,transit actual_values,54.64
2020-10-21,Philadelphia,transit actual_values,56.84
2020-10-22,Philadelphia,transit actual_values,58.22
2020-10-23,Philadelphia,transit actual_values,65.04
2020-10-24,Philadelphia,transit actual_values,61.39
2020-10-25,Philadelphia,transit actual_values,47.34
2020-10-26,Philadelphia,transit actual_values,55.69
2020-10-27,Philadelphia,transit actual_values,54.93
2020-10-28,Philadelphia,transit actual_values,51.38
2020-10-29,Philadelphia,transit actual_values,48.4
2020-10-30,Philadelphia,transit actual_values,58.6
2020-10-31,Philadelphia,transit actual_values,57.09
2020-11-01,Philadelphia,transit actual_values,43.86
2020-11-02,Philadelphia,transit actual_values,54.08
2020-11-03,Philadelphia,transit actual_values,51.34
2020-11-04,Philadelphia,transit actual_values,50.99
2020-11-05,Philadelphia,transit actual_values,53.92
2020-11-06,Philadelphia,transit actual_values,59.9
2020-11-07,Philadelphia,transit actual_values,58.53
2020-11-08,Philadelphia,transit actual_values,48.12
2020-11-09,Philadelphia,transit actual_values,56.16
2020-11-10,Philadelphia,transit actual_values,56.25
2020-11-11,Philadelphia,transit actual_values,50.89
2020-11-12,Philadelphia,transit actual_values,48.54
2020-11-13,Philadelphia,transit actual_values,57.03
2020-11-14,Philadelphia,transit actual_values,56.04
2020-11-15,Philadelphia,transit actual_values,43.88
2020-11-16,Philadelphia,transit actual_values,49.92
2020-11-17,Philadelphia,transit actual_values,48.47
2020-11-18,Philadelphia,transit actual_values,48.77
2020-11-19,Philadelphia,transit actual_values,48.44
2020-11-20,Philadelphia,transit actual_values,53.48
2020-11-21,Philadelphia,transit actual_values,49.86
2020-11-22,Philadelphia,transit actual_values,39.68
2020-11-23,Philadelphia,transit actual_values,48.73
