i,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
567,NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,4.0,9,,[],False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103,
568,ZSzXw0NgJTyOzcHwKY5eMA,Blind Butcher,4.0,111,$$,['delivery'],False,"American (New), Wine Bars","newamerican, wine_bars",37.76116,-122.43414,US,CA,San Francisco,94114,['delivery']
569,QoFtaODevL_vVrv0l19cxA,Tselogs,4.0,32,$$,[],False,Filipino,filipino,37.7647535,-122.4176553,US,CA,San Francisco,94110,
570,d5752S_RDb26HxoL6O06eQ,Beit Rima,4.5,66,$$,[],False,"Arabian, Mediterranean, Lebanese","arabian, mediterranean, lebanese",37.765956,-122.449679,US,CA,San Francisco,94117,
571,pPzSZ_E9KUl625SeNRFrXQ,Bonita Taqueria Y Rotisserie,4.5,30,,"['pickup', 'delivery']",False,Mexican,mexican,37.76439,-122.4334,US,CA,San Francisco,94114,"['pickup', 'delivery']"
572,C1KKLpAVfOH4PsTHHWsAqQ,Ap's Cafe,5.0,16,,[],False,"Cafes, Empanadas","cafes, empanadas",37.7513241022825,-122.434401288629,US,CA,San Francisco,94114,
573,kOYj2sGMZnyC1lU-_Uw5fA,Cha Cha Cha,4.0,3218,$$,['delivery'],False,"Caribbean, Cuban, Tapas Bars","caribbean, cuban, tapas",37.7691434,-122.4520399,US,CA,San Francisco,94117,['delivery']
574,Pp7aw9Vl_TOtdUyNHrv83Q,Vive La Tarte,4.5,71,$$,['delivery'],False,"Bakeries, Breakfast & Brunch, Cafes","bakeries, breakfast_brunch, cafes",37.75163,-122.43261,US,CA,San Francisco,94114,['delivery']
575,3sGEIoyXkMmc1YX1TYkSMg,Aha Fresh,4.0,1020,$$,"['pickup', 'delivery']",False,"Breakfast & Brunch, Burgers","breakfast_brunch, burgers",37.751349,-122.432183,US,CA,San Francisco,94114,"['pickup', 'delivery']"
576,eLIwYQUopMYNQTiWVILuYA,Califorrito,5.0,4,,"['pickup', 'delivery']",False,Mexican,mexican,37.776406,-122.421519,US,CA,San Francisco,94102,"['pickup', 'delivery']"
577,wxzx3duu1c0CcomzEOvfOQ,The Front Porch,4.0,2877,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Southern, Cajun/Creole, American (Traditional)","southern, cajun, tradamerican",37.7438,-122.422035,US,CA,San Francisco,94110,"['restaurant_reservation', 'delivery', 'pickup']"
578,v6iAL-bM8rjkL1E7jIItXw,Willkommen,4.5,102,$$,"['pickup', 'delivery']",False,"German, Comfort Food, Breweries","german, comfortfood, breweries",37.7662780850621,-122.430849708617,US,CA,San Francisco,94114,"['pickup', 'delivery']"
579,TK-AfnulnF5yvL5aRFhniA,Diamond Cafe,4.5,143,$$,['delivery'],False,"Cafes, Breakfast & Brunch, Creperies","cafes, breakfast_brunch, creperies",37.7512897856745,-122.43616884886,US,CA,San Francisco,94114,['delivery']
580,ttarnopezxmp2ROB1N2PaA,Nopa,4.0,5086,$$$,['delivery'],False,"American (New), Desserts, Cocktail Bars","newamerican, desserts, cocktailbars",37.77483,-122.43746,US,CA,San Francisco,94117,['delivery']
581,kFgjHGp-cTUK5uPaSJOORA,Souvla,4.0,1414,$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",37.77643,-122.425,US,CA,San Francisco,94102,['delivery']
582,lLB-HuqPfWiyNbq0IPXO8g,The Cookie Cloud Cafe,4.5,96,$,[],False,"Desserts, Food Stands","desserts, foodstands",37.7585754394531,-122.439529418945,US,CA,San Francisco,94114,
583,4rXyiTBn0b9xiuKkHoJ32g,Señor Sisig,4.0,194,$$,['delivery'],False,Filipino,filipino,37.757154,-122.421326,US,CA,San Francisco,94110,['delivery']
584,qlmq6PkToss9tot2dsSBvw,Mesopotamia Kitchen,5.0,15,,"['pickup', 'delivery']",False,"Mediterranean, Kebab, Halal","mediterranean, kebab, halal",37.751369,-122.430058,US,CA,San Francisco,94114,"['pickup', 'delivery']"
585,UbKrcsBaZoaBkBOajEX08g,Brenda's Meat & Three,4.0,1151,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7781489203981,-122.438551256878,US,CA,San Francisco,94115,['delivery']
586,xQQ3qLbjxI4DwQoFLWqsNA,El Rinconcito Nicaraguense,4.0,48,$$,['delivery'],False,Nicaraguan,nicaraguan,37.74996,-122.41788,US,CA,San Francisco,94110,['delivery']
587,qxnxQ2uJrENhBjZuDEKafQ,Sarah Kirnon and Miss Ollie’s Presents The Cook Shop - Elda,5.0,1,,[],False,Pop-Up Restaurants,popuprestaurants,37.765002,-122.423944,US,CA,San Francisco,94103,
588,x2djtavZIsv84ZKnz_vRMA,Beretta Pop Up,4.5,64,,['restaurant_reservation'],False,"Italian, Pizza, Breakfast & Brunch","italian, pizza, breakfast_brunch",37.775749,-122.43825,US,CA,San Francisco,94117,['restaurant_reservation']
589,Vqq-m8VvLWH2pV5BZZeRoA,DragonEats,4.5,222,$,['delivery'],False,Vietnamese,vietnamese,37.769497,-122.450111,US,CA,San Francisco,94117,['delivery']
590,E8VaBwgTmTbA0MkNSA-YcA,Castro Tarts,4.0,292,$,"['pickup', 'delivery']",False,"Vietnamese, Breakfast & Brunch, Sandwiches","vietnamese, breakfast_brunch, sandwiches",37.759918,-122.435145,US,CA,San Francisco,94114,"['pickup', 'delivery']"
591,i_OkjtKWm02Upc-PlcUrrg,Firefly Restaurant,4.0,1457,$$$,['delivery'],False,"American (New), Gluten-Free, Chicken Wings","newamerican, gluten_free, chicken_wings",37.751206,-122.438189,US,CA,San Francisco,94114,['delivery']
592,i0MC3P4XCvjtPNXiOyRXvw,El Capitan Taqueria,5.0,3,,"['pickup', 'delivery']",False,Mexican,mexican,37.768129,-122.42462,US,CA,San Francisco,94103,"['pickup', 'delivery']"
593,N2TJG4uAq-hnlh-8ReqNtg,Fusion SF,3.5,6,,['delivery'],False,Colombian,colombian,37.745443,-122.422491,US,CA,San Francisco,94110,['delivery']
594,9acPdpguULGPbChPwpS3aw,Ragazza,4.0,670,$$,"['restaurant_reservation', 'delivery']",False,"Italian, Pizza","italian, pizza",37.772476,-122.437473,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery']"
595,wdqRLypbCo7KCyhLNB8mIQ,Souvla,4.0,463,$$,['delivery'],False,"Mediterranean, Greek","mediterranean, greek",37.7744799,-122.43802,US,CA,San Francisco,94117,['delivery']
596,uBaXDGwJPUkOSLWxS2vZ9Q,Lazy Bear,4.5,632,$$$$,[],False,American (New),newamerican,37.76041,-122.41969,US,CA,San Francisco,94110,
597,lQv-kAI-ZOMPSJj909I1JQ,Sunset Slurps,4.5,26,,[],False,Comfort Food,comfortfood,37.773658,-122.416093,US,CA,San Francisco,94103,
598,qQSRxf9okkAN4G9EFW9TMA,Chuy's Fiestas,5.0,80,,"['pickup', 'delivery']",False,Mexican,mexican,37.759864,-122.414536,US,CA,San Francisco,94110,"['pickup', 'delivery']"
599,9O4Y33B0JI2z9s_NsXNpGg,Peaches Patties,4.5,66,$$,['delivery'],False,Caribbean,caribbean,37.750142,-122.414113,US,CA,San Francisco,94110,['delivery']
600,gqVl3RprESEqkIPeJH0yOg,Zazie,4.0,4514,$$,['delivery'],False,"Breakfast & Brunch, French","breakfast_brunch, french",37.765244,-122.4501138,US,CA,San Francisco,94117,['delivery']
601,kOYj2sGMZnyC1lU-_Uw5fA,Cha Cha Cha,4.0,3218,$$,['delivery'],False,"Caribbean, Cuban, Tapas Bars","caribbean, cuban, tapas",37.7691434,-122.4520399,US,CA,San Francisco,94117,['delivery']
602,0tiSST3GCwTa7eqY6yTlHQ,Tastebuds,4.0,132,$$,"['restaurant_reservation', 'delivery']",False,"Cafes, Soul Food, Breakfast & Brunch","cafes, soulfood, breakfast_brunch",37.77715801324,-122.46266875416,US,CA,San Francisco,94118,"['restaurant_reservation', 'delivery']"
603,LsGkxQK217twdzZzVXsSRg,CreoLa,4.5,55,,"['restaurant_reservation', 'delivery']",False,"Bars, Seafood, Cajun/Creole","bars, seafood, cajun",37.7662642,-122.4527631,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery']"
604,mXQDYL2b4usvK73ZKP5Cpw,Boogaloo's Brunch Pop-Up,4.5,24,$$,[],False,"Pop-Up Restaurants, Breakfast & Brunch","popuprestaurants, breakfast_brunch",37.7691961,-122.452079,US,CA,San Francisco,94117,
605,TlBFKt2N2eSEBpN-UZmDBw,Parada 22,4.0,1227,$$,"['delivery', 'pickup']",False,"Latin American, Puerto Rican, Breakfast & Brunch","latin, puertorican, breakfast_brunch",37.769217,-122.4521212,US,CA,San Francisco,94117,"['delivery', 'pickup']"
606,Vqq-m8VvLWH2pV5BZZeRoA,DragonEats,4.5,222,$,['delivery'],False,Vietnamese,vietnamese,37.769497,-122.450111,US,CA,San Francisco,94117,['delivery']
607,d5752S_RDb26HxoL6O06eQ,Beit Rima,4.5,66,$$,[],False,"Arabian, Mediterranean, Lebanese","arabian, mediterranean, lebanese",37.765956,-122.449679,US,CA,San Francisco,94117,
608,XQLmEdXoMzOpffwoFaBtaQ,Kitchen Story,4.0,3433,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Asian Fusion, American (New)","breakfast_brunch, asianfusion, newamerican",37.7642352,-122.4306936,US,CA,San Francisco,94114,"['restaurant_reservation', 'delivery', 'pickup']"
609,_1pt3zjz2Om9QC3OUSuTtA,Mahila,4.0,154,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Malaysian,malaysian,37.750925,-122.4342714,US,CA,San Francisco,94114,"['restaurant_reservation', 'delivery', 'pickup']"
610,-DrR38H1Abk0wCyu9XOLug,Sweet Maple,4.5,3815,$$,"['delivery', 'pickup']",False,"American (Traditional), Breakfast & Brunch, Burgers","tradamerican, breakfast_brunch, burgers",37.785735681426,-122.43507770852,US,CA,San Francisco,94115,"['delivery', 'pickup']"
611,K8LNLpkLqmshItYkH4j7Nw,Mi Familia Taqueria,4.5,26,,['delivery'],False,Mexican,mexican,37.76917,-122.45164,US,CA,San Francisco,94117,['delivery']
612,M0JTO3oyu6gxh1mfFjU-dA,San Tung,4.0,7042,$$,['delivery'],False,"Chinese, Chicken Wings, Noodles","chinese, chicken_wings, noodles",37.763693,-122.469008,US,CA,San Francisco,94122,['delivery']
613,x9KuQxYGSbPBqkTh77NGHA,What The Cluck,4.5,188,$$,"['delivery', 'pickup']",False,"Thai, Chicken Shop","thai, chickenshop",37.7695304,-122.4515775,US,CA,San Francisco,94117,"['delivery', 'pickup']"
614,eYXwVR4mMAjzkJnm5wneHQ,Burma Superstar,4.0,6838,$$,"['delivery', 'pickup']",False,Burmese,burmese,37.782787322998,-122.462539672852,US,CA,San Francisco,94118,"['delivery', 'pickup']"
615,ttarnopezxmp2ROB1N2PaA,Nopa,4.0,5086,$$$,['delivery'],False,"American (New), Desserts, Cocktail Bars","newamerican, desserts, cocktailbars",37.77483,-122.43746,US,CA,San Francisco,94117,['delivery']
616,xWXaISh4p2lAqwpwaLx3cQ,Farmhouse Express,4.0,8,,[],False,Thai,thai,37.7713385,-122.4304478,US,CA,San Francisco,94117,
617,21wF1dQFS2bEL56DuqxRsw,Eats,4.0,1180,$$,"['delivery', 'pickup']",False,"American (Traditional), Breakfast & Brunch","tradamerican, breakfast_brunch",37.7832999,-122.45988,US,CA,San Francisco,94118,"['delivery', 'pickup']"
618,x2djtavZIsv84ZKnz_vRMA,Beretta Pop Up,4.5,64,,['restaurant_reservation'],False,"Italian, Pizza, Breakfast & Brunch","italian, pizza, breakfast_brunch",37.775749,-122.43825,US,CA,San Francisco,94117,['restaurant_reservation']
619,LPoRD0huneBqPZbg1wsJ_Q,Jamie's place,4.5,40,,"['delivery', 'pickup']",False,"Breakfast & Brunch, Asian Fusion, Seafood","breakfast_brunch, asianfusion, seafood",37.762616,-122.465979,US,CA,San Francisco,94122,"['delivery', 'pickup']"
620,UbKrcsBaZoaBkBOajEX08g,Brenda's Meat & Three,4.0,1151,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7781489203981,-122.438551256878,US,CA,San Francisco,94115,['delivery']
621,bENuHq5nDdvSEDsIxSBnQA,The Kezar Pub,4.0,694,$$,"['delivery', 'pickup']",False,"Pubs, Sports Bars, American (Traditional)","pubs, sportsbars, tradamerican",37.7678833007812,-122.452903747559,US,CA,San Francisco,94117,"['delivery', 'pickup']"
622,f8fYPWuRB4o225YjPEjq8w,The Alembic,4.0,1669,$$,['delivery'],False,"American (New), Breakfast & Brunch, Cocktail Bars","newamerican, breakfast_brunch, cocktailbars",37.769371,-122.451176,US,CA,San Francisco,94117,['delivery']
623,cCVR9W_L2rqexfKAjfBTzQ,Routier,5.0,15,,[],False,French,french,37.78789,-122.440595,US,CA,San Francisco,94115,
624,sp4Axlo-ddvYpl8xUeUsVw,Lime Tree Southeast Asian Kitchen,4.0,1513,$$,['delivery'],False,"Singaporean, Malaysian, Indonesian","singaporean, malaysian, indonesian",37.764337,-122.462736,US,CA,San Francisco,94122,['delivery']
625,6dpogM9AfMtNcXswIDJ1sg,Cafe Reverie,4.0,580,$$,['delivery'],False,"Sandwiches, Breakfast & Brunch, Wine Bars","sandwiches, breakfast_brunch, wine_bars",37.76612,-122.44986,US,CA,San Francisco,94117,['delivery']
626,z4g4bZPR-Z8bFlwv9APl2w,Presidio Kebab,5.0,100,$$,"['delivery', 'pickup']",False,Kebab,kebab,37.7880728,-122.4468073,US,CA,San Francisco,94115,"['delivery', 'pickup']"
627,xDwEMq8kgT0eQepn90Jkvg,Arizmendi Bakery,4.5,1999,$,['delivery'],False,"Bakeries, Pizza","bakeries, pizza",37.7633882,-122.4664991,US,CA,San Francisco,94122,['delivery']
628,wdqRLypbCo7KCyhLNB8mIQ,Souvla,4.0,463,$$,['delivery'],False,"Mediterranean, Greek","mediterranean, greek",37.7744799,-122.43802,US,CA,San Francisco,94117,['delivery']
629,eSvjUGigP39hoDvfSyt-0Q,1428 HAIGHT Patio Cafe & Crepery,4.0,391,$$,"['delivery', 'pickup']",False,"American (Traditional), Creperies, Breakfast & Brunch","tradamerican, creperies, breakfast_brunch",37.77036,-122.44596,US,CA,San Francisco,94117,"['delivery', 'pickup']"
630,jdfO0RGI1Wspn6sCR3OY7Q,Abu Salim Middle Eastern Grill,4.0,13,,"['delivery', 'pickup']",False,"Middle Eastern, Halal","mideastern, halal",37.769675,-122.4483383,US,CA,San Francisco,94117,"['delivery', 'pickup']"
631,6ZrEklsw3WiASAUq_2DZcQ,Taboun,4.0,275,$,['pickup'],False,"Middle Eastern, Mediterranean","mideastern, mediterranean",37.76434,-122.45279,US,CA,San Francisco,94117,['pickup']
632,ZTocvrJNFdVRz3NUToXaVQ,InoVino,4.5,160,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Italian, Wine Bars","italian, wine_bars",37.7658664,-122.4502686,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery', 'pickup']"
633,KftEQ8Zwl1XomX_5vrQh_A,Malasa,4.5,159,$$,[],False,"Filipino, Breakfast & Brunch, Tapas/Small Plates","filipino, breakfast_brunch, tapasmallplates",37.76336,-122.46593,US,CA,San Francisco,94122,
634,tr15WgMHIC_W2gqBpuk3-A,Manna,4.0,1104,$$,['delivery'],False,Korean,korean,37.76384,-122.46708,US,CA,San Francisco,94122,['delivery']
635,Pk2FuVsN9ngjKUd_EqRxAQ,Smokin Woods BBQ - San Francisco,4.5,45,,[],False,"Barbeque, Pop-Up Restaurants, American (Traditional)","bbq, popuprestaurants, tradamerican",37.77715,-122.46269,US,CA,San Francisco,94118,
636,UyA7m3aI7SB0hWdMzlwGWQ,Crepes On Cole,3.5,702,$$,"['delivery', 'pickup']",False,Creperies,creperies,37.7658996582031,-122.450271606445,US,CA,San Francisco,94117,"['delivery', 'pickup']"
637,POtUF4u3LiUySk3g0a1V1A,Richmond Burritos,5.0,7,,[],False,Mexican,mexican,37.78313,-122.46623,US,CA,San Francisco,94118,
638,Hl3vmBUyKPFKRyZb-HAxsA,Manitas Cafe,4.5,103,$$,"['delivery', 'pickup']",False,"Salvadoran, Breakfast & Brunch, Cafes","salvadoran, breakfast_brunch, cafes",37.77351,-122.45071,US,CA,San Francisco,94117,"['delivery', 'pickup']"
639,AMhmArFJ0IAeknI1mDE6ew,Bacon Bacon,4.0,448,$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Cafes","breakfast_brunch, cafes",37.76705,-122.44662,US,CA,San Francisco,94117,"['delivery', 'pickup']"
640,L1JU0hDv1k2Od3s9Glp-IQ,Dumpling Baby China Bistro,4.5,73,,[],False,"Chinese, Asian Fusion","chinese, asianfusion",37.781031,-122.459886,US,CA,San Francisco,94118,
641,jGkT_zvznKwDB5UTPBNAvA,Foghorn Taproom,4.5,92,$$,"['delivery', 'pickup']",False,"Chicken Wings, Beer Bar","chicken_wings, beerbar",37.77745,-122.46374,US,CA,San Francisco,94118,"['delivery', 'pickup']"
642,2nXYpojLdnIWkFW-Xe7B2A,Padrecito,4.0,947,$$,"['delivery', 'pickup']",False,"Mexican, Breakfast & Brunch, Cocktail Bars","mexican, breakfast_brunch, cocktailbars",37.7656775,-122.4500746,US,CA,San Francisco,94117,"['delivery', 'pickup']"
643,055dTcfz2AOAFPed_2KjEQ,Nopalito,4.0,1872,$$,['delivery'],False,Mexican,mexican,37.77343530099,-122.438993048014,US,CA,San Francisco,94117,['delivery']
644,TCaagQVqECB97vJAs4t9Mg,Barrel Head Brewhouse,4.0,550,$$,"['restaurant_reservation', 'delivery']",False,"Breweries, American (Traditional), Venues & Event Spaces","breweries, tradamerican, venues",37.7757521780078,-122.446032238623,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery']"
645,9acPdpguULGPbChPwpS3aw,Ragazza,4.0,670,$$,"['restaurant_reservation', 'delivery']",False,"Italian, Pizza","italian, pizza",37.772476,-122.437473,US,CA,San Francisco,94117,"['restaurant_reservation', 'delivery']"
646,o8mLw7SrcTPis4NcvLzsOw,Good Luck Dim Sum,4.0,1674,$,['delivery'],False,Dim Sum,dimsum,37.7830772399902,-122.46720123291,US,CA,San Francisco,94118,['delivery']
647,n3hTvILJyQ-XDchvrW7PBg,Billingsgate,4.5,12,,[],False,"Seafood, Bars, Seafood Markets","seafood, bars, seafoodmarkets",37.75152,-122.42879,US,CA,San Francisco,94114,
648,-mUqJ1wTUEC-_8qVR2NWHQ,Ploy II,4.0,723,$$,"['delivery', 'pickup']",False,"Thai, Noodles","thai, noodles",37.76972,-122.45138,US,CA,San Francisco,94117,"['delivery', 'pickup']"
649,nGet0Wd9KwkF2OMoOSP0yg,Oasis Cafe,4.5,277,$$,[],False,"Ethiopian, Gluten-Free, Vegetarian","ethiopian, gluten_free, vegetarian",37.7778538803103,-122.438572457672,US,CA,San Francisco,94115,
650,-c4PVZ6ceySFd4DiVAuoBQ,Little Original Joe's,4.0,29,,[],False,"Pizza, Italian, Beer, Wine & Spirits","pizza, italian, beer_and_wine",37.736583,-122.470316,US,CA,San Francisco,94127,
651,BI40rGhpngLNPacrjWpseQ,Dumpling Kitchen,4.0,1626,$$,"['delivery', 'pickup']",False,Chinese,chinese,37.7423,-122.48701,US,CA,San Francisco,94116,"['delivery', 'pickup']"
652,QnJblnCp-mVsm5HVxcC0ig,The Mango Tree,4.5,13,,"['restaurant_reservation', 'delivery', 'pickup']",False,"Bars, Korean","bars, korean",37.74211,-122.49121,US,CA,San Francisco,94116,"['restaurant_reservation', 'delivery', 'pickup']"
653,xYLz336Fq_VsLq6qgJ654Q,Stix,4.5,173,$,['delivery'],False,"Bubble Tea, Korean, Hot Dogs","bubbletea, korean, hotdog",37.742616,-122.4809192,US,CA,San Francisco,94116,['delivery']
654,gk6DkRAjbVIIRq90zA6t3Q,BOAVIDA,5.0,49,$$,['delivery'],False,"Cafes, Portuguese, Beer, Wine & Spirits","cafes, portuguese, beer_and_wine",37.741965,-122.504468,US,CA,San Francisco,94116,['delivery']
655,OWvTwaKT3C4Do5BhTtbWSQ,Krispy Krunchy Chicken,4.5,32,,"['delivery', 'pickup']",False,"Seafood, Chicken Wings, Cajun/Creole","seafood, chicken_wings, cajun",37.763666,-122.480958,US,CA,San Francisco,94122,"['delivery', 'pickup']"
656,XhbkZ-5nUJ3bRy7uKPx7iQ,Mr Szechuan,4.5,284,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Chinese, Bubble Tea, Shaved Ice","chinese, bubbletea, shavedice",37.74331,-122.47544,US,CA,San Francisco,94116,"['restaurant_reservation', 'delivery', 'pickup']"
657,Dy4FqsShb-I6uSiLEOibBw,Shin Toe Bul Yi,4.0,633,$$,['delivery'],False,Korean,korean,37.7423844,-122.4876569,US,CA,San Francisco,94116,['delivery']
658,Ei3hIQpYq9j-F1WhzurFLA,Lucho's,4.5,237,$$,"['delivery', 'pickup']",False,"Breakfast & Brunch, Sandwiches, Latin American","breakfast_brunch, sandwiches, latin",37.73193,-122.47434,US,CA,San Francisco,94132,"['delivery', 'pickup']"
659,qgYKg19InZ_2FK6II9-OKw,Asian American Food Company,4.5,194,$,[],False,"Grocery, Chinese, Food Delivery Services","grocery, chinese, fooddeliveryservices",37.7426348,-122.4880172,US,CA,San Francisco,94116,
660,z9CN58fSrA46ggyb6OnCnQ,Thanh Long,4.0,2743,$$$,"['restaurant_reservation', 'delivery']",False,"Seafood, Vietnamese","seafood, vietnamese",37.76017,-122.50609,US,CA,San Francisco,94122,"['restaurant_reservation', 'delivery']"
661,xIrCKSeHRJvNdxKkkluc3A,Dumpling Specialist,4.5,145,,['delivery'],False,"Shanghainese, Taiwanese","shanghainese, taiwanese",37.74278,-122.47815,US,CA,San Francisco,94116,['delivery']
662,M0JTO3oyu6gxh1mfFjU-dA,San Tung,4.0,7042,$$,['delivery'],False,"Chinese, Chicken Wings, Noodles","chinese, chicken_wings, noodles",37.763693,-122.469008,US,CA,San Francisco,94122,['delivery']
663,-ih1LY3Mn1-uc1yPjYpmMA,Thai Nghiep Ky Mi Gia,4.5,432,$,['delivery'],False,"Vietnamese, Chinese, Noodles","vietnamese, chinese, noodles",37.753965,-122.479139,US,CA,San Francisco,94122,['delivery']
664,1Bk_0NSVkKxR6MuEi4rzbQ,Happy Family Gourmet,4.5,7,,[],False,Chinese,chinese,37.74322,-122.4774,US,CA,San Francisco,94116,
665,f31oQcjKRPrLs_G4ny9_xQ,Pho Ga,4.0,98,$$,"['delivery', 'pickup']",False,"Vietnamese, Noodles","vietnamese, noodles",37.75436,-122.47783,US,CA,San Francisco,94122,"['delivery', 'pickup']"
666,DQy0uYB0kym-s3oZZRxs5Q,House Of Pancakes,4.0,999,$,['delivery'],False,"Chinese, Noodles, Pancakes","chinese, noodles, pancakes",37.742904,-122.476349,US,CA,San Francisco,94116,['delivery']
667,F4Q8GEsfXkcEBwOVlaheVg,Ming Tai Wun-Tun Noodle,3.5,258,$,['delivery'],False,"Noodles, Cantonese, Hong Kong Style Cafe","noodles, cantonese, hkcafe",37.75341,-122.49021,US,CA,San Francisco,94122,['delivery']
668,Y3nxgEoxwFJ5miacMzYNXg,Hook Fish,4.5,590,$$,['delivery'],False,"Seafood, Tacos","seafood, tacos",37.7623772,-122.5065697,US,CA,San Francisco,94122,['delivery']
669,3yPTDS6aWaMi4tNHZcf5rw,Grubbin',4.5,504,$,"['delivery', 'pickup']",False,Sandwiches,sandwiches,37.7429221,-122.4812913,US,CA,San Francisco,94116,"['delivery', 'pickup']"
670,y5gAYVjPqzJCkG1A_tX7Dg,T Kee Restaurant,4.5,12,,"['delivery', 'pickup']",False,Chinese,chinese,37.753829,-122.490599,US,CA,San Francisco,94122,"['delivery', 'pickup']"
671,l7FgB0X6a-eM0U_M9pvMUA,Noriega Cafe,3.0,2,,"['delivery', 'pickup']",False,"Chinese, Seafood, Noodles","chinese, seafood, noodles",37.75406,-122.47728,US,CA,San Francisco,94122,"['delivery', 'pickup']"
672,N_HLCmWNcPlUFZyKYT9Z1Q,King of Noodles Noriega,4.0,19,$$,[],False,Noodles,noodles,37.75332,-122.49104,US,CA,San Francisco,94122,
673,RmR0qyR0tCnGTFwmd5x0pg,Sunset Cantina,4.5,110,$$,['delivery'],False,"Cocktail Bars, Mexican","cocktailbars, mexican",37.760974,-122.498815,US,CA,San Francisco,94122,['delivery']
674,LPoRD0huneBqPZbg1wsJ_Q,Jamie's place,4.5,40,,"['delivery', 'pickup']",False,"Breakfast & Brunch, Asian Fusion, Seafood","breakfast_brunch, asianfusion, seafood",37.762616,-122.465979,US,CA,San Francisco,94122,"['delivery', 'pickup']"
