,date,drv,trn,wlk,city
2182,2020-02-04,98.91,92.65,93.66,Philadelphia
2183,2020-02-05,100.55,94.52,92.7,Philadelphia
2184,2020-02-06,104.05,96.36,95.32,Philadelphia
2185,2020-02-07,118.77,105.15,124.89,Philadelphia
2186,2020-02-08,117.76,93.63,165.25,Philadelphia
2187,2020-02-09,91.36,77.55,110.18,Philadelphia
2188,2020-02-10,99.77,94.27,97.51,Philadelphia
2189,2020-02-11,103.19,96.62,103.47,Philadelphia
2190,2020-02-12,105.63,97.2,107.03,Philadelphia
2191,2020-02-13,115.34,100.97,112.73,Philadelphia
2192,2020-02-14,139.73,114.16,164.49,Philadelphia
2193,2020-02-15,125.95,96.73,184.95,Philadelphia
2194,2020-02-16,98.63,81.59,135.59,Philadelphia
2195,2020-02-17,106.95,93.54,118.89,Philadelphia
2196,2020-02-18,104.88,99.95,106.89,Philadelphia
2197,2020-02-19,105.63,97.69,108.95,Philadelphia
2198,2020-02-20,108.83,96.99,108.15,Philadelphia
2199,2020-02-21,131.3,113.22,146.79,Philadelphia
2200,2020-02-22,130.11,100.22,186.18,Philadelphia
2201,2020-02-23,94.08,79.11,110.61,Philadelphia
2202,2020-02-24,101.9,96.91,99.9,Philadelphia
2203,2020-02-25,104.98,94.43,95.95,Philadelphia
2204,2020-02-26,107.64,96.22,109.0,Philadelphia
2205,2020-02-27,113.1,99.18,110.65,Philadelphia
2206,2020-02-28,133.99,115.43,147.24,Philadelphia
2207,2020-02-29,130.55,98.82,167.14,Philadelphia
2208,2020-03-01,95.66,76.7,108.8,Philadelphia
2209,2020-03-02,104.95,95.85,105.76,Philadelphia
2210,2020-03-03,107.56,95.94,103.78,Philadelphia
2211,2020-03-04,110.55,98.75,115.68,Philadelphia
2212,2020-03-05,114.72,99.37,117.25,Philadelphia
2213,2020-03-06,133.59,105.84,133.53,Philadelphia
2214,2020-03-07,132.45,98.31,179.12,Philadelphia
2215,2020-03-08,98.05,79.4,117.82,Philadelphia
2216,2020-03-09,108.37,99.95,115.02,Philadelphia
2217,2020-03-10,105.42,94.06,101.79,Philadelphia
2218,2020-03-11,105.97,92.12,106.46,Philadelphia
2219,2020-03-12,101.23,83.45,97.33,Philadelphia
2220,2020-03-13,109.58,84.13,118.66,Philadelphia
2221,2020-03-14,95.56,69.96,128.88,Philadelphia
2222,2020-03-15,68.21,52.96,74.95,Philadelphia
2223,2020-03-16,74.03,55.98,67.46,Philadelphia
2224,2020-03-17,65.44,47.74,57.91,Philadelphia
2225,2020-03-18,64.72,45.59,58.95,Philadelphia
2226,2020-03-19,60.6,42.06,54.16,Philadelphia
2227,2020-03-20,70.07,43.86,66.58,Philadelphia
2228,2020-03-21,56.0,34.94,56.87,Philadelphia
2229,2020-03-22,40.98,30.31,40.4,Philadelphia
2230,2020-03-23,43.32,30.95,35.85,Philadelphia
2231,2020-03-24,47.98,32.73,47.89,Philadelphia
2232,2020-03-25,44.98,30.68,39.33,Philadelphia
2233,2020-03-26,52.55,32.02,52.56,Philadelphia
2234,2020-03-27,58.97,34.0,58.51,Philadelphia
2235,2020-03-28,45.05,26.1,39.76,Philadelphia
2236,2020-03-29,39.3,26.26,39.8,Philadelphia
2237,2020-03-30,48.64,32.06,44.67,Philadelphia
2238,2020-03-31,48.2,29.84,42.86,Philadelphia
2239,2020-04-01,52.23,30.28,48.27,Philadelphia
2240,2020-04-02,52.24,30.11,49.33,Philadelphia
2241,2020-04-03,58.49,32.74,52.76,Philadelphia
2242,2020-04-04,51.16,28.24,50.52,Philadelphia
2243,2020-04-05,42.67,27.0,46.29,Philadelphia
2244,2020-04-06,51.84,33.27,52.1,Philadelphia
2245,2020-04-07,51.38,31.88,49.88,Philadelphia
2246,2020-04-08,53.03,33.04,53.16,Philadelphia
2247,2020-04-09,52.16,32.45,46.2,Philadelphia
2248,2020-04-10,60.72,29.61,51.51,Philadelphia
2249,2020-04-11,56.34,26.76,52.75,Philadelphia
2250,2020-04-12,36.93,23.21,40.26,Philadelphia
2251,2020-04-13,45.39,26.44,40.13,Philadelphia
2252,2020-04-14,56.15,28.77,50.06,Philadelphia
2253,2020-04-15,58.67,28.33,52.38,Philadelphia
2254,2020-04-16,59.65,27.8,51.37,Philadelphia
2255,2020-04-17,66.91,28.56,57.84,Philadelphia
2256,2020-04-18,60.77,24.85,52.09,Philadelphia
2257,2020-04-19,52.3,26.12,52.56,Philadelphia
2258,2020-04-20,59.46,30.28,52.88,Philadelphia
2259,2020-04-21,56.72,27.53,47.34,Philadelphia
2260,2020-04-22,62.47,28.11,54.66,Philadelphia
2261,2020-04-23,61.96,26.84,50.12,Philadelphia
2262,2020-04-24,66.79,26.32,53.84,Philadelphia
2263,2020-04-25,71.28,26.78,68.4,Philadelphia
2264,2020-04-26,47.02,24.09,40.9,Philadelphia
2265,2020-04-27,60.18,29.85,50.28,Philadelphia
2266,2020-04-28,68.37,32.75,62.25,Philadelphia
2267,2020-04-29,66.49,30.94,58.26,Philadelphia
2268,2020-04-30,65.16,28.23,53.01,Philadelphia
2269,2020-05-01,81.53,32.14,69.64,Philadelphia
2270,2020-05-02,81.29,30.91,79.86,Philadelphia
2271,2020-05-03,64.36,29.32,64.49,Philadelphia
2272,2020-05-04,71.45,32.96,64.77,Philadelphia
2273,2020-05-05,74.98,32.74,65.7,Philadelphia
2274,2020-05-06,71.31,30.98,57.8,Philadelphia
2275,2020-05-07,80.33,32.59,71.16,Philadelphia
2276,2020-05-08,85.21,30.16,68.59,Philadelphia
2277,2020-05-09,84.66,28.56,69.57,Philadelphia
2278,2020-05-10,68.82,26.48,61.17,Philadelphia
2279,2020-05-11,,,,Philadelphia
2280,2020-05-12,,,,Philadelphia
2281,2020-05-13,86.38,31.03,80.39,Philadelphia
2282,2020-05-14,88.79,30.61,80.88,Philadelphia
2283,2020-05-15,106.18,32.75,99.9,Philadelphia
2284,2020-05-16,99.39,30.7,98.9,Philadelphia
2285,2020-05-17,76.98,29.24,76.68,Philadelphia
2286,2020-05-18,86.69,35.08,79.0,Philadelphia
2287,2020-05-19,93.03,33.02,84.0,Philadelphia
2288,2020-05-20,93.8,32.28,85.71,Philadelphia
2289,2020-05-21,100.33,33.1,92.48,Philadelphia
2290,2020-05-22,105.33,32.1,93.3,Philadelphia
2291,2020-05-23,93.04,31.1,89.59,Philadelphia
2292,2020-05-24,82.08,30.48,83.05,Philadelphia
2293,2020-05-25,77.99,32.66,79.39,Philadelphia
2294,2020-05-26,97.85,36.81,93.35,Philadelphia
2295,2020-05-27,101.24,35.83,95.48,Philadelphia
2296,2020-05-28,99.24,33.7,90.91,Philadelphia
2297,2020-05-29,114.37,35.47,105.32,Philadelphia
2298,2020-05-30,113.43,36.51,115.64,Philadelphia
2299,2020-05-31,89.1,28.08,82.21,Philadelphia
2300,2020-06-01,98.63,31.88,88.78,Philadelphia
2301,2020-06-02,100.04,30.63,93.32,Philadelphia
2302,2020-06-03,102.44,30.75,84.06,Philadelphia
2303,2020-06-04,116.36,35.03,99.42,Philadelphia
2304,2020-06-05,124.93,38.06,107.42,Philadelphia
2305,2020-06-06,124.6,41.73,121.93,Philadelphia
2306,2020-06-07,99.92,37.23,94.07,Philadelphia
2307,2020-06-08,112.35,43.74,101.59,Philadelphia
2308,2020-06-09,117.71,44.62,103.18,Philadelphia
2309,2020-06-10,119.37,43.42,101.76,Philadelphia
2310,2020-06-11,113.94,41.69,96.08,Philadelphia
2311,2020-06-12,141.19,48.46,128.5,Philadelphia
2312,2020-06-13,132.26,46.27,126.81,Philadelphia
2313,2020-06-14,103.08,39.86,96.4,Philadelphia
2314,2020-06-15,118.73,46.04,107.69,Philadelphia
2315,2020-06-16,123.1,45.38,113.63,Philadelphia
2316,2020-06-17,123.84,44.0,111.35,Philadelphia
2317,2020-06-18,125.47,44.56,110.78,Philadelphia
2318,2020-06-19,144.37,48.56,131.92,Philadelphia
2319,2020-06-20,130.07,46.26,118.31,Philadelphia
2320,2020-06-21,98.87,40.68,88.61,Philadelphia
2321,2020-06-22,122.72,49.17,108.87,Philadelphia
2322,2020-06-23,128.29,48.76,113.24,Philadelphia
2323,2020-06-24,132.11,49.44,119.96,Philadelphia
2324,2020-06-25,136.1,48.04,121.29,Philadelphia
2325,2020-06-26,153.63,53.88,143.01,Philadelphia
2326,2020-06-27,141.48,50.4,136.19,Philadelphia
2327,2020-06-28,114.39,44.95,104.47,Philadelphia
2328,2020-06-29,130.8,52.15,117.42,Philadelphia
2329,2020-06-30,133.62,51.57,122.0,Philadelphia
2330,2020-07-01,137.85,51.7,126.43,Philadelphia
2331,2020-07-02,147.9,53.24,129.41,Philadelphia
2332,2020-07-03,140.67,52.11,131.15,Philadelphia
2333,2020-07-04,111.81,49.57,118.27,Philadelphia
2334,2020-07-05,105.94,43.69,98.35,Philadelphia
2335,2020-07-06,121.48,47.07,105.18,Philadelphia
2336,2020-07-07,134.85,51.94,123.06,Philadelphia
2337,2020-07-08,134.87,51.41,124.5,Philadelphia
2338,2020-07-09,143.24,53.74,130.32,Philadelphia
2339,2020-07-10,139.6,46.58,121.19,Philadelphia
2340,2020-07-11,147.86,52.96,146.76,Philadelphia
2341,2020-07-12,117.9,45.8,110.52,Philadelphia
2342,2020-07-13,132.95,54.65,121.76,Philadelphia
2343,2020-07-14,138.1,54.41,128.05,Philadelphia
2344,2020-07-15,139.69,52.9,129.58,Philadelphia
2345,2020-07-16,142.99,52.56,133.05,Philadelphia
2346,2020-07-17,158.59,56.0,148.54,Philadelphia
2347,2020-07-18,151.42,53.65,144.39,Philadelphia
2348,2020-07-19,118.91,46.23,106.08,Philadelphia
2349,2020-07-20,131.75,53.56,118.84,Philadelphia
2350,2020-07-21,137.77,52.41,124.06,Philadelphia
2351,2020-07-22,135.89,51.4,120.12,Philadelphia
2352,2020-07-23,141.58,51.47,127.6,Philadelphia
2353,2020-07-24,156.65,52.59,138.75,Philadelphia
2354,2020-07-25,155.74,54.56,148.03,Philadelphia
2355,2020-07-26,121.91,46.73,111.89,Philadelphia
2356,2020-07-27,135.02,54.2,122.99,Philadelphia
2357,2020-07-28,138.23,53.56,127.75,Philadelphia
2358,2020-07-29,144.08,53.42,132.11,Philadelphia
2359,2020-07-30,145.88,54.53,133.49,Philadelphia
2360,2020-07-31,153.46,53.55,144.17,Philadelphia
2361,2020-08-01,154.23,56.17,152.58,Philadelphia
2362,2020-08-02,118.27,46.77,113.42,Philadelphia
2363,2020-08-03,134.94,53.98,125.16,Philadelphia
2364,2020-08-04,129.12,49.96,112.53,Philadelphia
2365,2020-08-05,159.29,59.58,144.37,Philadelphia
2366,2020-08-06,146.54,50.49,133.11,Philadelphia
2367,2020-08-07,158.44,54.19,146.25,Philadelphia
2368,2020-08-08,159.47,53.06,163.33,Philadelphia
2369,2020-08-09,125.8,47.05,119.41,Philadelphia
2370,2020-08-10,140.13,56.32,131.0,Philadelphia
2371,2020-08-11,141.3,55.79,131.64,Philadelphia
2372,2020-08-12,139.62,52.94,125.59,Philadelphia
2373,2020-08-13,142.62,52.38,129.8,Philadelphia
2374,2020-08-14,164.89,60.05,162.4,Philadelphia
2375,2020-08-15,155.83,56.19,163.89,Philadelphia
2376,2020-08-16,116.5,44.79,112.84,Philadelphia
2377,2020-08-17,136.81,57.09,135.09,Philadelphia
2378,2020-08-18,142.32,58.42,142.72,Philadelphia
2379,2020-08-19,141.98,56.56,141.28,Philadelphia
2380,2020-08-20,149.41,57.56,153.14,Philadelphia
2381,2020-08-21,167.67,63.61,176.65,Philadelphia
2382,2020-08-22,157.1,58.87,178.65,Philadelphia
2383,2020-08-23,119.53,48.05,123.99,Philadelphia
2384,2020-08-24,134.07,58.35,140.89,Philadelphia
2385,2020-08-25,136.25,57.66,140.72,Philadelphia
2386,2020-08-26,139.67,56.62,148.31,Philadelphia
2387,2020-08-27,143.62,56.89,147.25,Philadelphia
2388,2020-08-28,157.14,58.81,163.51,Philadelphia
2389,2020-08-29,139.47,52.67,161.12,Philadelphia
2390,2020-08-30,124.64,51.93,139.16,Philadelphia
2391,2020-08-31,128.36,54.46,129.38,Philadelphia
2392,2020-09-01,133.69,55.25,139.3,Philadelphia
2393,2020-09-02,135.7,54.55,138.48,Philadelphia
2394,2020-09-03,141.52,55.55,139.37,Philadelphia
2395,2020-09-04,165.28,63.01,175.09,Philadelphia
2396,2020-09-05,149.75,60.24,176.78,Philadelphia
2397,2020-09-06,118.79,50.97,137.11,Philadelphia
2398,2020-09-07,110.75,53.13,120.08,Philadelphia
2399,2020-09-08,129.27,56.35,128.95,Philadelphia
2400,2020-09-09,131.76,55.64,131.0,Philadelphia
2401,2020-09-10,130.78,53.07,130.04,Philadelphia
2402,2020-09-11,161.69,62.25,170.59,Philadelphia
2403,2020-09-12,162.97,58.92,191.95,Philadelphia
2404,2020-09-13,118.27,48.32,125.19,Philadelphia
2405,2020-09-14,126.08,54.57,125.02,Philadelphia
2406,2020-09-15,135.07,54.84,131.64,Philadelphia
2407,2020-09-16,133.27,54.75,133.65,Philadelphia
2408,2020-09-17,139.53,56.83,141.46,Philadelphia
2409,2020-09-18,164.51,66.14,178.91,Philadelphia
2410,2020-09-19,164.97,65.78,195.41,Philadelphia
2411,2020-09-20,120.42,51.25,125.84,Philadelphia
2412,2020-09-21,122.94,56.42,121.53,Philadelphia
2413,2020-09-22,125.95,56.34,127.75,Philadelphia
2414,2020-09-23,131.4,56.82,132.22,Philadelphia
2415,2020-09-24,133.23,58.06,134.17,Philadelphia
2416,2020-09-25,159.34,64.75,171.28,Philadelphia
2417,2020-09-26,152.4,60.51,175.44,Philadelphia
2418,2020-09-27,116.88,51.19,122.44,Philadelphia
2419,2020-09-28,122.35,57.2,121.49,Philadelphia
2420,2020-09-29,118.54,53.12,111.78,Philadelphia
2421,2020-09-30,126.7,54.15,125.06,Philadelphia
2422,2020-10-01,131.02,56.63,130.66,Philadelphia
2423,2020-10-02,153.17,62.65,163.11,Philadelphia
2424,2020-10-03,157.47,61.14,186.36,Philadelphia
2425,2020-10-04,115.63,49.12,121.75,Philadelphia
2426,2020-10-05,116.7,55.41,113.3,Philadelphia
2427,2020-10-06,121.28,54.8,118.69,Philadelphia
2428,2020-10-07,125.34,56.01,122.62,Philadelphia
2429,2020-10-08,130.24,56.71,127.37,Philadelphia
2430,2020-10-09,157.73,65.11,165.88,Philadelphia
2431,2020-10-10,157.87,62.77,188.94,Philadelphia
2432,2020-10-11,108.87,48.39,115.22,Philadelphia
2433,2020-10-12,108.98,50.89,102.8,Philadelphia
2434,2020-10-13,117.04,54.85,113.85,Philadelphia
2435,2020-10-14,125.61,56.88,125.42,Philadelphia
2436,2020-10-15,131.85,57.01,132.87,Philadelphia
2437,2020-10-16,142.91,56.79,142.36,Philadelphia
2438,2020-10-17,156.94,63.06,188.73,Philadelphia
2439,2020-10-18,115.02,49.88,123.57,Philadelphia
2440,2020-10-19,117.88,56.36,115.01,Philadelphia
2441,2020-10-20,119.72,54.64,117.66,Philadelphia
2442,2020-10-21,125.35,56.84,123.69,Philadelphia
2443,2020-10-22,129.78,58.22,131.62,Philadelphia
2444,2020-10-23,158.78,65.04,168.28,Philadelphia
2445,2020-10-24,157.05,61.39,187.47,Philadelphia
2446,2020-10-25,108.26,47.34,110.14,Philadelphia
2447,2020-10-26,114.54,55.69,109.77,Philadelphia
2448,2020-10-27,121.4,54.93,119.76,Philadelphia
2449,2020-10-28,120.68,51.38,114.01,Philadelphia
2450,2020-10-29,116.6,48.4,107.34,Philadelphia
2451,2020-10-30,145.93,58.6,144.85,Philadelphia
2452,2020-10-31,143.15,57.09,176.3,Philadelphia
2453,2020-11-01,99.55,43.86,100.17,Philadelphia
2454,2020-11-02,112.24,54.08,109.07,Philadelphia
2455,2020-11-03,116.23,51.34,127.73,Philadelphia
2456,2020-11-04,109.05,50.99,106.26,Philadelphia
2457,2020-11-05,117.03,53.92,114.73,Philadelphia
2458,2020-11-06,138.16,59.9,145.99,Philadelphia
2459,2020-11-07,138.63,58.53,176.02,Philadelphia
2460,2020-11-08,102.57,48.12,113.76,Philadelphia
2461,2020-11-09,106.55,56.16,104.87,Philadelphia
2462,2020-11-10,110.69,56.25,111.29,Philadelphia
2463,2020-11-11,108.86,50.89,103.45,Philadelphia
2464,2020-11-12,101.75,48.54,96.4,Philadelphia
2465,2020-11-13,133.02,57.03,138.99,Philadelphia
2466,2020-11-14,133.27,56.04,158.08,Philadelphia
2467,2020-11-15,91.51,43.88,98.39,Philadelphia
2468,2020-11-16,101.93,49.92,98.12,Philadelphia
2469,2020-11-17,103.09,48.47,97.22,Philadelphia
2470,2020-11-18,105.9,48.77,100.19,Philadelphia
2471,2020-11-19,110.87,48.44,104.78,Philadelphia
2472,2020-11-20,130.71,53.48,131.55,Philadelphia
2473,2020-11-21,123.34,49.86,129.64,Philadelphia
2474,2020-11-22,89.15,39.68,90.42,Philadelphia
2475,2020-11-23,104.61,48.73,95.55,Philadelphia
2476,2020-11-24,112.89,48.82,103.18,Philadelphia
2477,2020-11-25,120.5,46.32,112.03,Philadelphia
2478,2020-11-26,57.3,31.67,53.33,Philadelphia
2479,2020-11-27,105.45,48.27,102.9,Philadelphia
2480,2020-11-28,108.95,46.11,112.14,Philadelphia
2481,2020-11-29,87.32,40.2,86.55,Philadelphia
2482,2020-11-30,93.2,45.67,86.27,Philadelphia
2483,2020-12-01,102.84,47.9,97.57,Philadelphia
2484,2020-12-02,103.7,46.01,99.71,Philadelphia
2485,2020-12-03,106.77,47.87,102.75,Philadelphia
2486,2020-12-04,119.99,48.34,119.96,Philadelphia
2487,2020-12-05,113.78,44.29,121.46,Philadelphia
2488,2020-12-06,88.21,39.83,88.9,Philadelphia
2489,2020-12-07,99.43,47.3,92.68,Philadelphia
2490,2020-12-08,101.71,46.63,96.31,Philadelphia
2491,2020-12-09,103.52,45.07,98.07,Philadelphia
2492,2020-12-10,109.09,46.16,104.78,Philadelphia
2493,2020-12-11,129.22,50.94,130.69,Philadelphia
2494,2020-12-12,121.2,47.77,135.5,Philadelphia
2495,2020-12-13,91.07,40.5,97.18,Philadelphia
2496,2020-12-14,96.77,44.84,89.64,Philadelphia
2497,2020-12-15,112.28,46.95,104.46,Philadelphia
2498,2020-12-16,80.13,42.03,78.37,Philadelphia
2499,2020-12-17,76.06,44.71,79.85,Philadelphia
2500,2020-12-18,122.65,52.39,120.85,Philadelphia
2501,2020-12-19,118.52,47.68,122.62,Philadelphia
2502,2020-12-20,88.85,39.97,87.45,Philadelphia
2503,2020-12-21,113.56,47.86,103.83,Philadelphia
2504,2020-12-22,119.28,47.28,110.05,Philadelphia
2505,2020-12-23,134.88,48.47,118.65,Philadelphia
2506,2020-12-24,99.98,38.47,92.07,Philadelphia
2507,2020-12-25,50.22,25.36,43.58,Philadelphia
2508,2020-12-26,94.8,40.3,89.09,Philadelphia
2509,2020-12-27,85.07,38.59,80.61,Philadelphia
2510,2020-12-28,105.8,46.81,98.81,Philadelphia
2511,2020-12-29,108.76,45.96,100.23,Philadelphia
2512,2020-12-30,115.19,46.1,106.73,Philadelphia
2513,2020-12-31,114.01,44.74,125.07,Philadelphia
2514,2021-01-01,73.11,33.92,78.99,Philadelphia
2515,2021-01-02,106.21,44.12,111.0,Philadelphia
2516,2021-01-03,77.15,38.49,76.31,Philadelphia
2517,2021-01-04,97.75,48.81,93.29,Philadelphia
2518,2021-01-05,102.14,48.78,96.05,Philadelphia
2519,2021-01-06,100.59,45.79,93.71,Philadelphia
2520,2020-01-13,100.0,100.0,100.0,Miami
2521,2020-01-14,103.67,99.91,100.61,Miami
2522,2020-01-15,105.71,100.02,103.83,Miami
2523,2020-01-16,109.05,101.38,107.84,Miami
2524,2020-01-17,126.28,99.07,124.99,Miami
2525,2020-01-18,114.06,90.66,141.41,Miami
2526,2020-01-19,86.67,77.52,105.45,Miami
2527,2020-01-20,98.67,91.11,102.91,Miami
2528,2020-01-21,104.95,98.34,96.86,Miami
2529,2020-01-22,102.79,90.83,94.17,Miami
2530,2020-01-23,110.12,94.63,96.7,Miami
2531,2020-01-24,122.63,102.02,123.5,Miami
2532,2020-01-25,112.8,89.63,138.25,Miami
2533,2020-01-26,82.05,72.92,97.93,Miami
2534,2020-01-27,98.52,98.79,96.35,Miami
2535,2020-01-28,103.55,98.94,99.55,Miami
2536,2020-01-29,105.18,99.81,102.21,Miami
2537,2020-01-30,115.25,104.0,115.51,Miami
2538,2020-01-31,132.65,111.53,145.54,Miami
2539,2020-02-01,123.52,97.23,159.48,Miami
2540,2020-02-02,93.24,81.54,115.57,Miami
2541,2020-02-03,105.8,100.71,104.41,Miami
2542,2020-02-04,103.92,99.65,96.78,Miami
2543,2020-02-05,105.71,101.14,99.04,Miami
2544,2020-02-06,110.33,104.71,105.68,Miami
2545,2020-02-07,121.0,99.92,120.96,Miami
2546,2020-02-08,116.08,93.25,143.15,Miami
2547,2020-02-09,87.7,81.54,107.92,Miami
2548,2020-02-10,103.16,102.08,97.65,Miami
2549,2020-02-11,107.83,100.78,98.78,Miami
2550,2020-02-12,111.9,102.15,104.17,Miami
2551,2020-02-13,120.02,106.68,114.73,Miami
2552,2020-02-14,138.38,108.21,141.2,Miami
2553,2020-02-15,117.0,87.61,130.54,Miami
2554,2020-02-16,90.57,80.75,108.55,Miami
2555,2020-02-17,104.36,100.39,109.71,Miami
2556,2020-02-18,112.82,105.14,106.25,Miami
2557,2020-02-19,111.72,103.4,107.9,Miami
2558,2020-02-20,115.98,103.14,113.79,Miami
2559,2020-02-21,127.54,106.78,131.9,Miami
2560,2020-02-22,120.1,94.75,144.38,Miami
2561,2020-02-23,91.06,80.49,109.76,Miami
2562,2020-02-24,103.89,102.52,104.56,Miami
2563,2020-02-25,108.66,103.4,104.12,Miami
2564,2020-02-26,112.37,101.92,99.97,Miami
2565,2020-02-27,115.4,99.41,110.02,Miami
2566,2020-02-28,132.62,103.83,134.95,Miami
2567,2020-02-29,123.35,94.08,151.28,Miami
2568,2020-03-01,91.71,78.62,111.77,Miami
2569,2020-03-02,106.56,101.48,115.71,Miami
2570,2020-03-03,109.8,100.25,113.76,Miami
2571,2020-03-04,116.1,104.76,120.0,Miami
2572,2020-03-05,117.09,103.77,125.68,Miami
2573,2020-03-06,130.25,104.24,147.03,Miami
2574,2020-03-07,127.61,93.01,164.7,Miami
2575,2020-03-08,90.81,75.9,123.7,Miami
2576,2020-03-09,109.35,101.76,132.75,Miami
2577,2020-03-10,113.46,101.2,136.22,Miami
2578,2020-03-11,113.02,98.4,137.97,Miami
2579,2020-03-12,110.28,90.22,137.47,Miami
2580,2020-03-13,117.29,87.73,152.82,Miami
2581,2020-03-14,105.91,77.2,157.06,Miami
2582,2020-03-15,77.24,62.73,111.25,Miami
2583,2020-03-16,85.86,70.88,100.81,Miami
2584,2020-03-17,78.31,59.55,87.74,Miami
2585,2020-03-18,70.17,54.91,73.52,Miami
2586,2020-03-19,65.71,48.81,66.45,Miami
2587,2020-03-20,66.75,46.08,64.51,Miami
2588,2020-03-21,51.9,37.93,53.68,Miami
2589,2020-03-22,38.06,31.97,39.41,Miami
2590,2020-03-23,48.02,37.63,47.11,Miami
2591,2020-03-24,47.5,36.99,46.3,Miami
2592,2020-03-25,46.64,36.21,44.52,Miami
2593,2020-03-26,46.47,34.42,45.26,Miami
2594,2020-03-27,48.99,35.45,46.86,Miami
2595,2020-03-28,40.88,30.95,42.06,Miami
2596,2020-03-29,31.97,27.22,34.4,Miami
2597,2020-03-30,43.07,33.86,42.66,Miami
2598,2020-03-31,43.64,34.24,42.38,Miami
2599,2020-04-01,43.46,31.18,42.52,Miami
2600,2020-04-02,43.88,29.73,41.97,Miami
2601,2020-04-03,45.85,29.54,44.83,Miami
2602,2020-04-04,39.06,27.86,41.3,Miami
2603,2020-04-05,29.34,24.05,31.65,Miami
2604,2020-04-06,40.3,28.32,39.26,Miami
2605,2020-04-07,42.04,28.04,42.15,Miami
2606,2020-04-08,43.01,29.64,43.49,Miami
2607,2020-04-09,44.03,29.78,43.66,Miami
2608,2020-04-10,48.19,29.39,46.77,Miami
2609,2020-04-11,41.19,26.74,42.03,Miami
2610,2020-04-12,29.54,22.43,31.83,Miami
2611,2020-04-13,44.05,29.61,43.41,Miami
2612,2020-04-14,45.11,29.2,43.72,Miami
2613,2020-04-15,47.84,28.06,44.19,Miami
2614,2020-04-16,47.83,28.14,44.48,Miami
2615,2020-04-17,53.96,30.06,49.2,Miami
2616,2020-04-18,47.99,27.05,46.57,Miami
2617,2020-04-19,38.23,24.69,39.45,Miami
2618,2020-04-20,50.13,30.64,47.65,Miami
2619,2020-04-21,49.59,31.41,47.21,Miami
2620,2020-04-22,50.99,29.31,47.92,Miami
2621,2020-04-23,51.98,30.41,48.64,Miami
2622,2020-04-24,57.55,32.98,51.83,Miami
2623,2020-04-25,52.13,30.16,49.63,Miami
2624,2020-04-26,37.02,25.44,34.59,Miami
2625,2020-04-27,52.7,32.78,49.81,Miami
2626,2020-04-28,54.19,33.41,50.57,Miami
2627,2020-04-29,55.54,33.44,51.8,Miami
2628,2020-04-30,54.8,30.94,49.2,Miami
2629,2020-05-01,67.47,35.28,63.46,Miami
2630,2020-05-02,60.66,32.66,58.84,Miami
2631,2020-05-03,47.81,30.07,46.77,Miami
2632,2020-05-04,59.8,37.91,57.05,Miami
2633,2020-05-05,64.16,38.6,59.34,Miami
2634,2020-05-06,63.57,37.76,58.13,Miami
2635,2020-05-07,65.91,36.02,59.86,Miami
2636,2020-05-08,75.27,38.93,68.89,Miami
2637,2020-05-09,71.41,37.17,67.48,Miami
2638,2020-05-10,47.23,26.61,41.76,Miami
2639,2020-05-11,,,,Miami
2640,2020-05-12,,,,Miami
2641,2020-05-13,68.91,39.46,64.78,Miami
2642,2020-05-14,68.58,37.07,62.72,Miami
2643,2020-05-15,74.54,34.91,67.05,Miami
2644,2020-05-16,73.5,36.15,71.64,Miami
2645,2020-05-17,57.91,33.99,57.27,Miami
2646,2020-05-18,69.7,39.96,62.23,Miami
2647,2020-05-19,76.04,42.44,69.21,Miami
2648,2020-05-20,77.29,42.85,71.4,Miami
2649,2020-05-21,79.36,42.04,73.94,Miami
2650,2020-05-22,93.68,46.38,88.98,Miami
2651,2020-05-23,84.72,41.69,83.29,Miami
2652,2020-05-24,57.88,30.6,54.37,Miami
2653,2020-05-25,58.19,33.56,53.27,Miami
2654,2020-05-26,77.23,44.75,69.92,Miami
2655,2020-05-27,82.65,46.19,77.12,Miami
2656,2020-05-28,88.04,49.1,83.95,Miami
2657,2020-05-29,98.59,50.31,95.85,Miami
2658,2020-05-30,94.11,47.88,97.22,Miami
2659,2020-05-31,71.82,38.79,74.04,Miami
2660,2020-06-01,82.94,49.15,77.97,Miami
2661,2020-06-02,83.78,49.24,79.22,Miami
2662,2020-06-03,82.39,45.99,76.18,Miami
2663,2020-06-04,86.52,46.36,79.91,Miami
2664,2020-06-05,101.01,51.74,96.61,Miami
2665,2020-06-06,96.18,47.93,98.92,Miami
2666,2020-06-07,74.53,44.36,74.22,Miami
2667,2020-06-08,89.29,55.74,84.45,Miami
2668,2020-06-09,94.45,57.09,90.74,Miami
2669,2020-06-10,95.81,57.67,92.15,Miami
2670,2020-06-11,98.12,57.6,96.63,Miami
2671,2020-06-12,113.23,59.57,113.8,Miami
2672,2020-06-13,106.59,54.91,116.91,Miami
2673,2020-06-14,79.29,45.74,84.8,Miami
2674,2020-06-15,92.59,58.88,89.19,Miami
2675,2020-06-16,98.78,60.16,97.64,Miami
2676,2020-06-17,96.92,56.02,93.82,Miami
2677,2020-06-18,98.88,54.17,95.27,Miami
2678,2020-06-19,114.05,57.38,115.85,Miami
2679,2020-06-20,108.76,54.49,120.16,Miami
2680,2020-06-21,76.51,44.47,81.64,Miami
2681,2020-06-22,96.36,60.06,95.98,Miami
